 ElementName  ElementType      L          s         K1         K2       Angle  
                               m          m        1/m2       1/m3       rad   
-------------------------------------------------------------------------------
 DM1DG5B2C23  DRIF          0.075    622.125     0         0          0        
 DPWG5B       DRIF          0.2      622.325     0         0          0        
 DM1CG5B2C23  DRIF          0.291    622.616     0         0          0        
 B2G5C23B     DIPOLE        2.62     625.236     0         0          0.10472  
 GEG5C23B     MARK          0        625.236     0         0          0        
 DH4CG6B      DRIF          0.21634  625.453     0         0          0        
 GSG6C23B     MARK          0        625.453     0         0          0        
 CH2G6C23B    TRIMD         0.3      625.753     0         0          0        
 DH4BG6B      DRIF          0.06366  625.816     0         0          0        
 SH4G6C23B    SEXT          0.2      626.016     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   626.106     0         0          0        
 PH2G6C23B    BPM           0        626.106     0         0          0        
 DBPM11       DRIF          0.0729   626.179     0         0          0        
 QH3G6C23B    QUAD          0.275    626.454     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   626.636     0         0          0        
 SH3G6C23B    SEXT          0.2      626.836     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     627.026     0         0          0        
 QH2G6C23B    QUAD          0.448    627.474     1.47765   0          0        
 DH2BG6B      DRIF          0.4845   627.959     0         0          0        
 CH1G6C23B    TRIMD         0.2      628.159     0         0          0        
 DH2AG6B      DRIF          0.12     628.279     0         0          0        
 QH1G6C23B    QUAD          0.275    628.554     -0.633004  0          0        
 DH1AG6B      DRIF          0.07709  628.631     0         0          0        
 PH1G6C23B    BPM           0        628.631     0         0          0        
 DBPM12       DRIF          0.08541  628.716     0         0          0        
 SH1G6C23B    SEXT          0.2      628.916     0         24.1977    0        
 GEG6C23B     MARK          0        628.916     0         0          0        
 GSG1C24A     MARK          0        628.916     0         0          0        
 DH2G1A       DRIF          0.4409   629.357     0         0          0        
 FH1G1C24A    FTRIM         0.044    629.401     0         0          0        
 DH01G1C24A   DRIF          4.1651   633.566     0         0          0        
 DH05G1C24A   DRIF          4.29379  637.86      0         0          0        
 FH2G1C24A    FTRIM         0.044    637.904     0         0          0        
 DH1G1A       DRIF          0.31221  638.216     0         0          0        
 GEG1C24A     MARK          0        638.216     0         0          0        
 GSG2C24A     MARK          0        638.216     0         0          0        
 SH1G2C24A    SEXT          0.2      638.416     0         24.1977    0        
 DH1AG2A      DRIF          0.085    638.501     0         0          0        
 PH1G2C24A    BPM           0        638.501     0         0          0        
 DBPM01       DRIF          0.0775   638.579     0         0          0        
 QH1G2C24A    QUAD          0.275    638.854     -0.633004  0          0        
 DH2AG2A      DRIF          0.145    638.999     0         0          0        
 SQHHG2C24A   QUAD          0.1      639.099     0         0          0        
 CH1G2C24A    SQ_TRIM       0        639.099     0         0          0        
 SQHHG2C24A   QUAD          0.1      639.199     0         0          0        
 DH2BG2A      DRIF          0.4595   639.658     0         0          0        
 QH2G2C24A    QUAD          0.448    640.106     1.47765   0          0        
 DH3AG2A      DRIF          0.19     640.296     0         0          0        
 SH3G2C24A    SEXT          0.2      640.496     0         -4.1557    0        
 DH3BG2A      DRIF          0.1825   640.679     0         0          0        
 QH3G2C24A    QUAD          0.275    640.954     -1.70755  0          0        
 DH4AG2A      DRIF          0.07252  641.026     0         0          0        
 PH2G2C24A    BPM           0        641.026     0         0          0        
 DBPM02       DRIF          0.08998  641.116     0         0          0        
 SH4G2C24A    SEXT          0.2      641.316     0         -20.4869   0        
 DH4BG2A      DRIF          0.2485   641.565     0         0          0        
 CH2G2C24A    TRIMD         0.3      641.865     0         0          0        
 GEG2C24A     MARK          0        641.865     0         0          0        
 DH4CG3A      DRIF          0.0315   641.896     0         0          0        
 GSG3C24A     MARK          0        641.896     0         0          0        
 B1G3C24A     DIPOLE        2.62     644.516     0         0          0.10472  
 GEG3C24A     MARK          0        644.516     0         0          0        
 GSG4C24A     MARK          0        644.516     0         0          0        
 DM1AG4A      DRIF          0.501    645.017     0         0          0        
 CM1G4C24A    TRIMD         0.2      645.217     0         0          0        
 DM1BG4A      DRIF          0.274    645.491     0         0          0        
 QM1G4C24A    QUAD          0.25     645.741     -0.803148  0          0        
 DM2AG4A      DRIF          0.2      645.941     0         0          0        
 SM1G4C24A    SEXT          0.2      646.141     0         -24.131    0        
 DFT1         DRIF          0.2332   646.375     0         0          0        
 FM1G4C24A    FTRIM         0.044    646.419     0         0          0        
 DM2BG4A      DRIF          0.2924   646.711     0         0          0        
 PM1G4C24A    BPM           0        646.711     0         0          0        
 DBPM03       DRIF          0.0839   646.795     0         0          0        
 QM2G4C24A    QUAD          0.283    647.078     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   647.261     0         0          0        
 SM2G4C24B    SEXT          0.25     647.511     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   647.695     0         0          0        
 QM2G4C24B    QUAD          0.283    647.978     1.2223    0          0        
 DM2BG4B      DRIF          0.5035   648.481     0         0          0        
 SM1G4C24B    SEXT          0.2      648.681     0         -26.0949   0        
 DM2AG4B      DRIF          0.26226  648.944     0         0          0        
 PM1G4C24B    BPM           0        648.944     0         0          0        
 DBPM04       DRIF          0.08774  649.031     0         0          0        
 QM1G4C24B    QUAD          0.25     649.281     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    649.39      0         0          0        
 CM1G4C24B    TRIMD         0.3      649.69      0         0          0        
 GEG4C24B     MARK          0        649.69      0         0          0        
 GSG5C24B     MARK          0        649.69      0         0          0        
 DM1DG5B1     DRIF          0.1      649.79      0         0          0        
 DPWG5B       DRIF          0.2      649.99      0         0          0        
 DM1CG5B1     DRIF          0.266    650.256     0         0          0        
 B1G5C24B     DIPOLE        2.62     652.876     0         0          0.10472  
 GEG5C24B     MARK          0        652.876     0         0          0        
 DL4BG6B      DRIF          0.2178   653.094     0         0          0        
 GSG6C24B     MARK          0        653.094     0         0          0        
 DL4AG6B      DRIF          0.3697   653.464     0         0          0        
 QL3G6C24B    QUAD          0.275    653.739     -1.48928  0          0        
 DBPM05       DRIF          0.07472  653.814     0         0          0        
 PL2G6C24B    BPM           0        653.814     0         0          0        
 DL3CG6B      DRIF          0.08778  653.901     0         0          0        
 SL3G6C24B    SEXT          0.2      654.101     0         -28.2618   0        
 DL3BG6B      DRIF          0.1575   654.259     0         0          0        
 CL2G6C24B    TRIMD         0.2      654.459     0         0          0        
 DL3AG6B      DRIF          0.2081   654.667     0         0          0        
 QL2G6C24B    QUAD          0.448    655.115     1.81307   0          0        
 DL2CG6B      DRIF          0.25     655.365     0         0          0        
 SL2G6C24B    SEXT          0.2      655.565     0         25.9682    0        
 DL2BG6B      DRIF          0.13125  655.696     0         0          0        
 CL1G6C24B    TRIMD         0.2      655.896     0         0          0        
 DL2AG6B      DRIF          0.13125  656.028     0         0          0        
 QL1G6C24B    QUAD          0.275    656.303     -1.56216  0          0        
 DL1AG6B      DRIF          0.0748   656.377     0         0          0        
 PL1G6C24B    BPM           0        656.377     0         0          0        
 DBPM06       DRIF          0.0877   656.465     0         0          0        
 SL1G6C24B    SEXT          0.2      656.665     0         -1.95754   0        
 GEG6C24B     MARK          0        656.665     0         0          0        
 GSG1C25A     MARK          0        656.665     0         0          0        
 DL0BG1A      DRIF          0.44652  657.112     0         0          0        
 FL1G1C25A    FTRIM         0.044    657.156     0         0          0        
 DFT2         DRIF          0.051    657.207     0         0          0        
 DLDK         DRIF          0.095    657.302     0         0          0        
 DL01G1C25A   DRIF          2.66348  659.965     0         0          0        
 DL05G1C25A   DRIF          2.79768  662.763     0         0          0        
 DLDK         DRIF          0.095    662.858     0         0          0        
 DFT2         DRIF          0.051    662.909     0         0          0        
 FL2G1C25A    FTRIM         0.044    662.953     0         0          0        
 DL0AG1A      DRIF          0.31232  663.265     0         0          0        
 GEG1C25A     MARK          0        663.265     0         0          0        
 GSG2C25A     MARK          0        663.265     0         0          0        
 SL1G2C25A    SEXT          0.2      663.465     0         -1.95754   0        
 DL1AG2A      DRIF          0.09     663.555     0         0          0        
 PL1G2C25A    BPM           0        663.555     0         0          0        
 DBPM07       DRIF          0.0725   663.628     0         0          0        
 QL1G2C25A    QUAD          0.275    663.903     -1.56216  0          0        
 DL2AG2A      DRIF          0.13125  664.034     0         0          0        
 CL1G2C25A    TRIMD         0.2      664.234     0         0          0        
 DL2BG2A      DRIF          0.13125  664.365     0         0          0        
 SL2G2C25A    SEXT          0.2      664.565     0         25.9682    0        
 DL2CG2A      DRIF          0.25     664.815     0         0          0        
 QL2G2C25A    QUAD          0.448    665.263     1.81307   0          0        
 DL3AG2A      DRIF          0.2081   665.471     0         0          0        
 CL2G2C25A    TRIMD         0.2      665.671     0         0          0        
 DL3BG2A      DRIF          0.1575   665.829     0         0          0        
 SL3G2C25A    SEXT          0.2      666.029     0         -28.2618   0        
 DL3CG2A      DRIF          0.09008  666.119     0         0          0        
 PL2G2C25A    BPM           0        666.119     0         0          0        
 DBPM08       DRIF          0.07242  666.191     0         0          0        
 QL3G2C25A    QUAD          0.275    666.466     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   667.035     0         0          0        
 GEG2C25A     MARK          0        667.035     0         0          0        
 DL4BG3A      DRIF          0.0183   667.054     0         0          0        
 GSG3C25A     MARK          0        667.054     0         0          0        
 B1G3C25A     DIPOLE        2.62     669.674     0         0          0.10472  
 GEG3C25A     MARK          0        669.674     0         0          0        
 GSG4C25A     MARK          0        669.674     0         0          0        
 DM1AG4A      DRIF          0.501    670.175     0         0          0        
 SQMHG4C25A   QUAD          0.1      670.275     0         0          0        
 CM1G4C25A    SQ_TRIM       0        670.275     0         0          0        
 SQMHG4C25A   QUAD          0.1      670.375     0         0          0        
 DM1BG4A      DRIF          0.274    670.649     0         0          0        
 QM1G4C25A    QUAD          0.25     670.899     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      671.099     0         0          0        
 SM1G4C25A    SEXT          0.2      671.299     0         -24.131    0        
 DFT1         DRIF          0.2332   671.532     0         0          0        
 FM1G4C25A    FTRIM         0.044    671.576     0         0          0        
 DM2B2G4A     DRIF          0.2924   671.868     0         0          0        
 PM1G4C25A    BPM           0        671.868     0         0          0        
 DBPM09       DRIF          0.0839   671.952     0         0          0        
 QM2G4C25A    QUAD          0.283    672.235     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   672.419     0         0          0        
 SM2G4C25B    SEXT          0.25     672.669     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   672.852     0         0          0        
 QM2G4C25B    QUAD          0.283    673.135     1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   673.639     0         0          0        
 SM1G4C25B    SEXT          0.2      673.839     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  674.101     0         0          0        
 PM1G4C25B    BPM           0        674.101     0         0          0        
 DBPM10       DRIF          0.08774  674.189     0         0          0        
 QM1G4C25B    QUAD          0.25     674.439     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    674.548     0         0          0        
 CM1G4C25B    TRIMD         0.3      674.848     0         0          0        
 GEG4C25B     MARK          0        674.848     0         0          0        
 GSG5C25B     MARK          0        674.848     0         0          0        
 DM1DG5B2     DRIF          0.1      674.948     0         0          0        
 DPWG5B       DRIF          0.2      675.148     0         0          0        
 DM1CG5B2     DRIF          0.266    675.414     0         0          0        
 B1G5C25B     DIPOLE        2.62     678.034     0         0          0.10472  
 GEG5C25B     MARK          0        678.034     0         0          0        
 DH4CG6B      DRIF          0.21634  678.25      0         0          0        
 GSG6C25B     MARK          0        678.25      0         0          0        
 CH2G6C25B    TRIMD         0.3      678.55      0         0          0        
 DH4BG6B      DRIF          0.06366  678.614     0         0          0        
 SH4G6C25B    SEXT          0.2      678.814     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   678.903     0         0          0        
 PH2G6C25B    BPM           0        678.903     0         0          0        
 DBPM11       DRIF          0.0729   678.976     0         0          0        
 QH3G6C25B    QUAD          0.275    679.251     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   679.434     0         0          0        
 SH3G6C25B    SEXT          0.2      679.634     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     679.824     0         0          0        
 QH2G6C25B    QUAD          0.448    680.272     1.47765   0          0        
 DH2BG6B      DRIF          0.4845   680.756     0         0          0        
 CH1G6C25B    TRIMD         0.2      680.956     0         0          0        
 DH2AG6B      DRIF          0.12     681.076     0         0          0        
 QH1G6C25B    QUAD          0.275    681.351     -0.633004  0          0        
 DH1AG6B      DRIF          0.07709  681.428     0         0          0        
 PH1G6C25B    BPM           0        681.428     0         0          0        
 DBPM12       DRIF          0.08541  681.514     0         0          0        
 SH1G6C25B    SEXT          0.2      681.714     0         24.1977    0        
 GEG6C25B     MARK          0        681.714     0         0          0        
 GSG1C26A     MARK          0        681.714     0         0          0        
 DH2G1A       DRIF          0.4409   682.155     0         0          0        
 FH1G1C26A    FTRIM         0.044    682.199     0         0          0        
 DH01G1C26A   DRIF          4.1651   686.364     0         0          0        
 DH05G1C26A   DRIF          4.29379  690.657     0         0          0        
 FH2G1C26A    FTRIM         0.044    690.701     0         0          0        
 DH1G1A       DRIF          0.31221  691.014     0         0          0        
 GEG1C26A     MARK          0        691.014     0         0          0        
 GSG2C26A     MARK          0        691.014     0         0          0        
 SH1G2C26A    SEXT          0.2      691.214     0         24.1977    0        
 DH1AG2A      DRIF          0.085    691.299     0         0          0        
 PH1G2C26A    BPM           0        691.299     0         0          0        
 DBPM01       DRIF          0.0775   691.376     0         0          0        
 QH1G2C26A    QUAD          0.275    691.651     -0.633004  0          0        
 DH2AG2A      DRIF          0.145    691.796     0         0          0        
 SQHHG2C26A   QUAD          0.1      691.896     0         0          0        
 CH1G2C26A    SQ_TRIM       0        691.896     0         0          0        
 SQHHG2C26A   QUAD          0.1      691.996     0         0          0        
 DH2BG2A      DRIF          0.4595   692.456     0         0          0        
 QH2G2C26A    QUAD          0.448    692.904     1.47765   0          0        
 DH3AG2A      DRIF          0.19     693.094     0         0          0        
 SH3G2C26A    SEXT          0.2      693.294     0         -4.1557    0        
 DH3BG2A      DRIF          0.1825   693.476     0         0          0        
 QH3G2C26A    QUAD          0.275    693.751     -1.70755  0          0        
 DH4AG2A      DRIF          0.07252  693.824     0         0          0        
 PH2G2C26A    BPM           0        693.824     0         0          0        
 DBPM02       DRIF          0.08998  693.914     0         0          0        
 SH4G2C26A    SEXT          0.2      694.114     0         -20.4869   0        
 DH4BG2A      DRIF          0.2485   694.362     0         0          0        
 CH2G2C26A    TRIMD         0.3      694.662     0         0          0        
 GEG2C26A     MARK          0        694.662     0         0          0        
 DH4CG3A      DRIF          0.0315   694.694     0         0          0        
 GSG3C26A     MARK          0        694.694     0         0          0        
 B1G3C26A     DIPOLE        2.62     697.314     0         0          0.10472  
 GEG3C26A     MARK          0        697.314     0         0          0        
 GSG4C26A     MARK          0        697.314     0         0          0        
 DM1AG4A      DRIF          0.501    697.815     0         0          0        
 CM1G4C26A    TRIMD         0.2      698.015     0         0          0        
 DM1BG4A      DRIF          0.274    698.289     0         0          0        
 QM1G4C26A    QUAD          0.25     698.539     -0.803148  0          0        
 DM2AG4A      DRIF          0.2      698.739     0         0          0        
 SM1G4C26A    SEXT          0.2      698.939     0         -24.131    0        
 DFT1         DRIF          0.2332   699.172     0         0          0        
 FM1G4C26A    FTRIM         0.044    699.216     0         0          0        
 DM2BG4A      DRIF          0.2924   699.508     0         0          0        
 PM1G4C26A    BPM           0        699.508     0         0          0        
 DBPM03       DRIF          0.0839   699.592     0         0          0        
 QM2G4C26A    QUAD          0.283    699.875     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   700.059     0         0          0        
 SM2G4C26B    SEXT          0.25     700.309     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   700.492     0         0          0        
 QM2G4C26B    QUAD          0.283    700.775     1.2223    0          0        
 DM2BG4B      DRIF          0.5035   701.279     0         0          0        
 SM1G4C26B    SEXT          0.2      701.479     0         -26.0949   0        
 DM2AG4B      DRIF          0.26226  701.741     0         0          0        
 PM1G4C26B    BPM           0        701.741     0         0          0        
 DBPM04       DRIF          0.08774  701.829     0         0          0        
 QM1G4C26B    QUAD          0.25     702.079     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    702.188     0         0          0        
 CM1G4C26B    TRIMD         0.3      702.488     0         0          0        
 GEG4C26B     MARK          0        702.488     0         0          0        
 GSG5C26B     MARK          0        702.488     0         0          0        
 DM1DG5B1     DRIF          0.1      702.588     0         0          0        
 DPWG5B       DRIF          0.2      702.788     0         0          0        
 DM1CG5B1     DRIF          0.266    703.054     0         0          0        
 B1G5C26B     DIPOLE        2.62     705.674     0         0          0.10472  
 GEG5C26B     MARK          0        705.674     0         0          0        
 DL4BG6B      DRIF          0.2178   705.891     0         0          0        
 GSG6C26B     MARK          0        705.891     0         0          0        
 DL4AG6B      DRIF          0.3697   706.261     0         0          0        
 QL3G6C26B    QUAD          0.275    706.536     -1.48928  0          0        
 DBPM05       DRIF          0.07472  706.611     0         0          0        
 PL2G6C26B    BPM           0        706.611     0         0          0        
 DL3CG6B      DRIF          0.08778  706.699     0         0          0        
 SL3G6C26B    SEXT          0.2      706.899     0         -28.2618   0        
 DL3BG6B      DRIF          0.1575   707.056     0         0          0        
 CL2G6C26B    TRIMD         0.2      707.256     0         0          0        
 DL3AG6B      DRIF          0.2081   707.464     0         0          0        
 QL2G6C26B    QUAD          0.448    707.912     1.81307   0          0        
 DL2CG6B      DRIF          0.25     708.162     0         0          0        
 SL2G6C26B    SEXT          0.2      708.362     0         25.9682    0        
 DL2BG6B      DRIF          0.13125  708.493     0         0          0        
 CL1G6C26B    TRIMD         0.2      708.693     0         0          0        
 DL2AG6B      DRIF          0.13125  708.825     0         0          0        
 QL1G6C26B    QUAD          0.275    709.1       -1.56216  0          0        
 DL1AG6B      DRIF          0.0748   709.175     0         0          0        
 PL1G6C26B    BPM           0        709.175     0         0          0        
 DBPM06       DRIF          0.0877   709.262     0         0          0        
 SL1G6C26B    SEXT          0.2      709.462     0         -1.95754   0        
 GEG6C26B     MARK          0        709.462     0         0          0        
 GSG1C27A     MARK          0        709.462     0         0          0        
 DL0BG1A      DRIF          0.44652  709.909     0         0          0        
 FL1G1C27A    FTRIM         0.044    709.953     0         0          0        
 DFT2         DRIF          0.051    710.004     0         0          0        
 DLDK         DRIF          0.095    710.099     0         0          0        
 DL01G1C27A   DRIF          2.66348  712.762     0         0          0        
 DL05G1C27A   DRIF          2.79768  715.56      0         0          0        
 DLDK         DRIF          0.095    715.655     0         0          0        
 DFT2         DRIF          0.051    715.706     0         0          0        
 FL2G1C27A    FTRIM         0.044    715.75      0         0          0        
 DL0AG1A      DRIF          0.31232  716.062     0         0          0        
 GEG1C27A     MARK          0        716.062     0         0          0        
 GSG2C27A     MARK          0        716.062     0         0          0        
 SL1G2C27A    SEXT          0.2      716.262     0         -1.95754   0        
 DL1AG2A      DRIF          0.09     716.352     0         0          0        
 PL1G2C27A    BPM           0        716.352     0         0          0        
 DBPM07       DRIF          0.0725   716.425     0         0          0        
 QL1G2C27A    QUAD          0.275    716.7       -1.56216  0          0        
 DL2AG2A      DRIF          0.13125  716.831     0         0          0        
 CL1G2C27A    TRIMD         0.2      717.031     0         0          0        
 DL2BG2A      DRIF          0.13125  717.162     0         0          0        
 SL2G2C27A    SEXT          0.2      717.362     0         25.9682    0        
 DL2CG2A      DRIF          0.25     717.612     0         0          0        
 QL2G2C27A    QUAD          0.448    718.06      1.81307   0          0        
 DL3AG2A      DRIF          0.2081   718.268     0         0          0        
 CL2G2C27A    TRIMD         0.2      718.468     0         0          0        
 DL3BG2A      DRIF          0.1575   718.626     0         0          0        
 SL3G2C27A    SEXT          0.2      718.826     0         -28.2618   0        
 DL3CG2A      DRIF          0.09008  718.916     0         0          0        
 PL2G2C27A    BPM           0        718.916     0         0          0        
 DBPM08       DRIF          0.07242  718.988     0         0          0        
 QL3G2C27A    QUAD          0.275    719.263     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   719.833     0         0          0        
 GEG2C27A     MARK          0        719.833     0         0          0        
 DL4BG3A      DRIF          0.0183   719.851     0         0          0        
 GSG3C27A     MARK          0        719.851     0         0          0        
 B1G3C27A     DIPOLE        2.62     722.471     0         0          0.10472  
 GEG3C27A     MARK          0        722.471     0         0          0        
 GSG4C27A     MARK          0        722.471     0         0          0        
 DM1AG4A      DRIF          0.501    722.972     0         0          0        
 SQMHG4C27A   QUAD          0.1      723.072     0         0          0        
 CM1G4C27A    SQ_TRIM       0        723.072     0         0          0        
 SQMHG4C27A   QUAD          0.1      723.172     0         0          0        
 DM1BG4A      DRIF          0.274    723.446     0         0          0        
 QM1G4C27A    QUAD          0.25     723.696     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      723.896     0         0          0        
 SM1G4C27A    SEXT          0.2      724.096     0         -24.131    0        
 DFT1         DRIF          0.2332   724.329     0         0          0        
 FM1G4C27A    FTRIM         0.044    724.373     0         0          0        
 DM2B2G4A     DRIF          0.2924   724.665     0         0          0        
 PM1G4C27A    BPM           0        724.665     0         0          0        
 DBPM09       DRIF          0.0839   724.749     0         0          0        
 QM2G4C27A    QUAD          0.283    725.032     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   725.216     0         0          0        
 SM2G4C27B    SEXT          0.25     725.466     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   725.649     0         0          0        
 QM2G4C27B    QUAD          0.283    725.932     1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   726.436     0         0          0        
 SM1G4C27B    SEXT          0.2      726.636     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  726.898     0         0          0        
 PM1G4C27B    BPM           0        726.898     0         0          0        
 DBPM10       DRIF          0.08774  726.986     0         0          0        
 QM1G4C27B    QUAD          0.25     727.236     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    727.345     0         0          0        
 CM1G4C27B    TRIMD         0.3      727.645     0         0          0        
 GEG4C27B     MARK          0        727.645     0         0          0        
 GSG5C27B     MARK          0        727.645     0         0          0        
 DM1DG5B2     DRIF          0.1      727.745     0         0          0        
 DPWG5B       DRIF          0.2      727.945     0         0          0        
 DM1CG5B2     DRIF          0.266    728.211     0         0          0        
 B1G5C27B     DIPOLE        2.62     730.831     0         0          0.10472  
 GEG5C27B     MARK          0        730.831     0         0          0        
 DH4CG6B      DRIF          0.21634  731.047     0         0          0        
 GSG6C27B     MARK          0        731.047     0         0          0        
 CH2G6C27B    TRIMD         0.3      731.347     0         0          0        
 DH4BG6B      DRIF          0.06366  731.411     0         0          0        
 SH4G6C27B    SEXT          0.2      731.611     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   731.7       0         0          0        
 PH2G6C27B    BPM           0        731.7       0         0          0        
 DBPM11       DRIF          0.0729   731.773     0         0          0        
 QH3G6C27B    QUAD          0.275    732.048     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   732.231     0         0          0        
 SH3G6C27B    SEXT          0.2      732.431     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     732.621     0         0          0        
 QH2G6C27B    QUAD          0.448    733.069     1.47765   0          0        
 DH2BG6B      DRIF          0.4845   733.553     0         0          0        
 CH1G6C27B    TRIMD         0.2      733.753     0         0          0        
 DH2AG6B      DRIF          0.12     733.873     0         0          0        
 QH1G6C27B    QUAD          0.275    734.148     -0.633004  0          0        
 DH1AG6B      DRIF          0.07709  734.225     0         0          0        
 PH1G6C27B    BPM           0        734.225     0         0          0        
 DBPM12       DRIF          0.08541  734.311     0         0          0        
 SH1G6C27B    SEXT          0.2      734.511     0         24.1977    0        
 GEG6C27B     MARK          0        734.511     0         0          0        
 GSG1C28A     MARK          0        734.511     0         0          0        
 DH2G1A       DRIF          0.4409   734.952     0         0          0        
 FH1G1C28A    FTRIM         0.044    734.996     0         0          0        
 DH01G1C28A   DRIF          0.50285  735.499     0         0          0        
 PU1G1C28A    BPM           0        735.499     0         0          0        
 DH02G1C28A   DRIF          0.07175  735.57      0         0          0        
 CU1XG1C28ID1  TRIMX         0        735.57      0         0          0        
 CU1YG1C28ID1  TRIMY         0        735.57      0         0          0        
 IDC28H1      DRIF          3.4      738.97      0         0          0        
 CU2XG1C28ID1  TRIMX         0        738.97      0         0          0        
 CU2YG1C28ID1  TRIMY         0        738.97      0         0          0        
 DH04G1C28A   DRIF          0.1905   739.161     0         0          0        
 DH05G1C28A   DRIF          0.1905   739.351     0         0          0        
 CU1XG1C28ID2  TRIMX         0        739.351     0         0          0        
 CU1YG1C28ID2  TRIMY         0        739.351     0         0          0        
 IDC28H2      DRIF          3.4      742.751     0         0          0        
 CU2XG1C28ID2  TRIMX         0        742.751     0         0          0        
 CU2YG1C28ID2  TRIMY         0        742.751     0         0          0        
 DH07G1C28A   DRIF          0.0872   742.839     0         0          0        
 PU4G1C28A    BPM           0        742.839     0         0          0        
 DH08G1C28A   DRIF          0.61609  743.455     0         0          0        
 FH2G1C28A    FTRIM         0.044    743.499     0         0          0        
 DH1G1A       DRIF          0.31221  743.811     0         0          0        
 GEG1C28A     MARK          0        743.811     0         0          0        
 GSG2C28A     MARK          0        743.811     0         0          0        
 SH1G2C28A    SEXT          0.2      744.011     0         24.1977    0        
 DH1AG2A      DRIF          0.085    744.096     0         0          0        
 PH1G2C28A    BPM           0        744.096     0         0          0        
 DBPM01       DRIF          0.0775   744.173     0         0          0        
 QH1G2C28A    QUAD          0.275    744.448     -0.633004  0          0        
 DH2AG2A      DRIF          0.145    744.593     0         0          0        
 SQHHG2C28A   QUAD          0.1      744.693     0         0          0        
 CH1G2C28A    SQ_TRIM       0        744.693     0         0          0        
 SQHHG2C28A   QUAD          0.1      744.793     0         0          0        
 DH2BG2A      DRIF          0.4595   745.253     0         0          0        
 QH2G2C28A    QUAD          0.448    745.701     1.47765   0          0        
 DH3AG2A      DRIF          0.19     745.891     0         0          0        
 SH3G2C28A    SEXT          0.2      746.091     0         -4.1557    0        
 DH3BG2A      DRIF          0.1825   746.273     0         0          0        
 QH3G2C28A    QUAD          0.275    746.548     -1.70755  0          0        
 DH4AG2A      DRIF          0.07252  746.621     0         0          0        
 PH2G2C28A    BPM           0        746.621     0         0          0        
 DBPM02       DRIF          0.08998  746.711     0         0          0        
 SH4G2C28A    SEXT          0.2      746.911     0         -20.4869   0        
 DH4BG2A      DRIF          0.2485   747.159     0         0          0        
 CH2G2C28A    TRIMD         0.3      747.459     0         0          0        
 GEG2C28A     MARK          0        747.459     0         0          0        
 DH4CG3A      DRIF          0.0315   747.491     0         0          0        
 GSG3C28A     MARK          0        747.491     0         0          0        
 B1G3C28A     DIPOLE        2.62     750.111     0         0          0.10472  
 GEG3C28A     MARK          0        750.111     0         0          0        
 GSG4C28A     MARK          0        750.111     0         0          0        
 DM1AG4A      DRIF          0.501    750.612     0         0          0        
 CM1G4C28A    TRIMD         0.2      750.812     0         0          0        
 DM1BG4A      DRIF          0.274    751.086     0         0          0        
 QM1G4C28A    QUAD          0.25     751.336     -0.803148  0          0        
 DM2AG4A      DRIF          0.2      751.536     0         0          0        
 SM1G4C28A    SEXT          0.2      751.736     0         -24.131    0        
 DFT1         DRIF          0.2332   751.969     0         0          0        
 FM1G4C28A    FTRIM         0.044    752.013     0         0          0        
 DM2BG4A      DRIF          0.2924   752.305     0         0          0        
 PM1G4C28A    BPM           0        752.305     0         0          0        
 DBPM03       DRIF          0.0839   752.389     0         0          0        
 QM2G4C28A    QUAD          0.283    752.672     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   752.856     0         0          0        
 SM2G4C28B    SEXT          0.25     753.106     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   753.289     0         0          0        
 QM2G4C28B    QUAD          0.283    753.572     1.2223    0          0        
 DM2BG4B      DRIF          0.5035   754.076     0         0          0        
 SM1G4C28B    SEXT          0.2      754.276     0         -26.0949   0        
